customer_id,plan_price,daily_limit_gb,total_monthly_gb,used_data_gb,unused_data_gb,exhaustion_days,booster_count,booster_spend,total_monthly_spend,recharge_delay_days,actual_scenario,churn_risk_score,churn_risk_label
CUST_1589,389,2.0,60.0,69.8,0.0,13,3,57,446,0,3,0.81,High
CUST_1590,389,2.0,60.0,54.3,5.7,0,0,0,389,0,0,0.09,Low
CUST_1591,389,2.0,60.0,34.1,25.9,0,0,0,389,1,1,0.66,High
CUST_1592,389,2.0,60.0,70.0,0.0,11,5,95,484,0,3,0.83,High
CUST_1593,389,2.0,60.0,51.3,8.7,1,0,0,389,1,0,0.05,Low
CUST_1594,389,2.0,60.0,67.7,0.0,14,4,76,465,0,3,0.83,High
CUST_1595,389,2.0,60.0,60.0,0.0,21,0,0,389,3,2,0.85,High
CUST_1596,389,2.0,60.0,60.0,0.0,19,0,0,389,4,2,0.87,High
CUST_1597,389,2.0,60.0,60.0,0.0,18,0,0,389,3,2,0.86,High
CUST_1598,389,2.0,60.0,68.5,0.0,10,4,76,465,0,3,0.89,High
CUST_1599,389,2.0,60.0,45.1,14.9,1,0,0,389,1,0,0.07,Low
CUST_1600,389,2.0,60.0,79.3,0.0,24,14,266,655,0,4,0.95,High
CUST_1601,389,2.0,60.0,45.4,14.6,0,0,0,389,0,0,0.05,Low
CUST_1602,389,2.0,60.0,46.2,13.8,1,0,0,389,1,0,0.04,Low
CUST_1603,389,2.0,60.0,87.6,0.0,23,10,190,579,0,4,0.83,High
CUST_1604,389,2.0,60.0,48.0,12.0,0,0,0,389,0,0,0.05,Low
CUST_1605,389,2.0,60.0,76.0,0.0,22,8,152,541,0,4,0.86,High
CUST_1606,389,2.0,60.0,60.0,0.0,16,0,0,389,3,2,0.86,High
CUST_1607,389,2.0,60.0,66.4,0.0,12,5,95,484,0,3,0.84,High
CUST_1608,389,2.0,60.0,48.8,11.2,1,0,0,389,1,0,0.05,Low
CUST_1609,389,2.0,60.0,50.4,9.6,1,0,0,389,1,0,0.05,Low
CUST_1610,389,2.0,60.0,71.8,0.0,14,3,57,446,0,3,0.82,High
CUST_1611,389,2.0,60.0,60.0,0.0,14,0,0,389,5,2,0.85,High
CUST_1612,389,2.0,60.0,67.6,0.0,13,5,95,484,0,3,0.82,High
CUST_1613,389,2.0,60.0,51.3,8.7,1,0,0,389,1,0,0.05,Low
CUST_1614,389,2.0,60.0,20.3,39.7,0,0,0,389,1,1,0.64,Medium
CUST_1615,389,2.0,60.0,67.5,0.0,14,4,76,465,0,3,0.83,High
CUST_1616,389,2.0,60.0,47.8,12.2,0,0,0,389,0,0,0.05,Low
CUST_1617,389,2.0,60.0,45.8,14.2,1,0,0,389,1,0,0.05,Low
CUST_1618,389,2.0,60.0,45.8,14.2,2,0,0,389,1,0,0.04,Low
CUST_1619,389,2.0,60.0,60.0,0.0,20,0,0,389,4,2,0.86,High
CUST_1620,389,2.0,60.0,78.6,0.0,22,9,171,560,0,4,0.92,High
CUST_1621,389,2.0,60.0,49.2,10.8,1,0,0,389,0,0,0.05,Low
CUST_1622,389,2.0,60.0,39.1,20.9,0,0,0,389,0,1,0.71,High
CUST_1623,389,2.0,60.0,51.5,8.5,2,0,0,389,1,0,0.04,Low
CUST_1624,389,2.0,60.0,21.8,38.2,0,0,0,389,1,1,0.58,Medium
CUST_1625,389,2.0,60.0,60.0,0.0,21,0,0,389,2,2,0.8,High
CUST_1626,389,2.0,60.0,45.1,14.9,2,0,0,389,0,0,0.07,Low
CUST_1627,389,2.0,60.0,31.2,28.8,0,0,0,389,0,1,0.65,High
CUST_1628,389,2.0,60.0,85.1,0.0,25,7,133,522,0,4,0.89,High
CUST_1629,389,2.0,60.0,49.7,10.3,0,0,0,389,1,0,0.06,Low
CUST_1630,389,2.0,60.0,46.6,13.4,2,0,0,389,0,0,0.03,Low
CUST_1631,389,2.0,60.0,60.0,0.0,20,0,0,389,4,2,0.86,High
CUST_1632,389,2.0,60.0,78.1,0.0,26,13,247,636,0,4,0.87,High
CUST_1633,389,2.0,60.0,71.8,0.0,10,4,76,465,0,3,0.89,High
CUST_1634,389,2.0,60.0,20.7,39.3,0,0,0,389,2,1,0.62,Medium
CUST_1635,389,2.0,60.0,68.6,0.0,13,3,57,446,0,3,0.81,High
CUST_1636,389,2.0,60.0,68.0,0.0,8,6,114,503,0,3,0.91,High
CUST_1637,389,2.0,60.0,60.0,0.0,21,0,0,389,5,2,0.92,High
CUST_1638,389,2.0,60.0,28.2,31.8,0,0,0,389,2,1,0.63,Medium
CUST_1639,389,2.0,60.0,33.7,26.3,0,0,0,389,1,1,0.66,High
CUST_1640,389,2.0,60.0,75.9,0.0,24,14,266,655,0,4,0.95,High
CUST_1641,389,2.0,60.0,50.1,9.9,0,0,0,389,1,0,0.05,Low
CUST_1642,389,2.0,60.0,53.6,6.4,0,0,0,389,0,0,0.05,Low
CUST_1643,389,2.0,60.0,29.6,30.4,0,0,0,389,0,1,0.64,Medium
CUST_1644,389,2.0,60.0,66.9,0.0,11,5,95,484,0,3,0.84,High
CUST_1645,389,2.0,60.0,50.9,9.1,0,0,0,389,1,0,0.05,Low
CUST_1646,389,2.0,60.0,52.8,7.2,1,0,0,389,1,0,0.07,Low
CUST_1647,389,2.0,60.0,66.8,0.0,8,6,114,503,0,3,0.9,High
CUST_1648,389,2.0,60.0,60.0,0.0,15,0,0,389,2,2,0.88,High
CUST_1649,389,2.0,60.0,88.1,0.0,27,12,228,617,0,4,0.68,High
CUST_1650,389,2.0,60.0,51.6,8.4,1,0,0,389,0,0,0.07,Low
CUST_1651,389,2.0,60.0,84.3,0.0,22,13,247,636,0,4,0.88,High
CUST_1652,389,2.0,60.0,60.0,0.0,13,0,0,389,4,2,0.85,High
CUST_1653,389,2.0,60.0,50.0,10.0,2,0,0,389,1,0,0.04,Low
CUST_1654,389,2.0,60.0,21.0,39.0,0,0,0,389,1,1,0.6,Medium
CUST_1655,389,2.0,60.0,60.0,0.0,12,0,0,389,4,2,0.86,High
CUST_1656,389,2.0,60.0,65.4,0.0,11,5,95,484,0,3,0.85,High
CUST_1657,389,2.0,60.0,86.5,0.0,28,14,266,655,0,4,0.89,High
CUST_1658,389,2.0,60.0,60.0,0.0,20,0,0,389,3,2,0.84,High
CUST_1659,389,2.0,60.0,69.4,0.0,13,6,114,503,0,3,0.84,High
CUST_1660,389,2.0,60.0,60.0,0.0,13,0,0,389,2,2,0.88,High
CUST_1661,389,2.0,60.0,46.9,13.1,1,0,0,389,1,0,0.04,Low
CUST_1662,389,2.0,60.0,37.9,22.1,0,0,0,389,0,1,0.66,High
CUST_1663,389,2.0,60.0,25.4,34.6,0,0,0,389,0,1,0.56,Medium
CUST_1664,389,2.0,60.0,45.3,14.7,2,0,0,389,1,0,0.06,Low
CUST_1665,389,2.0,60.0,45.8,14.2,1,0,0,389,1,0,0.05,Low
CUST_1666,389,2.0,60.0,53.1,6.9,0,0,0,389,0,0,0.05,Low
CUST_1667,389,2.0,60.0,60.0,0.0,18,0,0,389,5,2,0.89,High
CUST_1668,389,2.0,60.0,70.6,0.0,14,3,57,446,0,3,0.81,High
CUST_1669,389,2.0,60.0,70.1,0.0,14,3,57,446,0,3,0.8,High
CUST_1670,389,2.0,60.0,47.1,12.9,1,0,0,389,0,0,0.04,Low
CUST_1671,389,2.0,60.0,55.0,5.0,2,0,0,389,0,0,0.05,Low
CUST_1672,389,2.0,60.0,68.9,0.0,13,5,95,484,0,3,0.8,High
CUST_1673,389,2.0,60.0,45.8,14.2,2,0,0,389,0,0,0.04,Low
CUST_1674,389,2.0,60.0,81.9,0.0,24,10,190,579,0,4,0.84,High
CUST_1675,389,2.0,60.0,71.8,0.0,11,4,76,465,0,3,0.85,High
CUST_1676,389,2.0,60.0,50.6,9.4,2,0,0,389,1,0,0.04,Low
CUST_1677,389,2.0,60.0,28.4,31.6,0,0,0,389,0,1,0.65,High
CUST_1678,389,2.0,60.0,47.6,12.4,0,0,0,389,1,0,0.05,Low
CUST_1679,389,2.0,60.0,60.0,0.0,15,0,0,389,2,2,0.88,High
CUST_1680,389,2.0,60.0,60.0,0.0,20,0,0,389,3,2,0.84,High
CUST_1681,389,2.0,60.0,48.6,11.4,0,0,0,389,0,0,0.05,Low
CUST_1682,389,2.0,60.0,52.5,7.5,2,0,0,389,1,0,0.04,Low
CUST_1683,389,2.0,60.0,51.4,8.6,1,0,0,389,1,0,0.05,Low
CUST_1684,389,2.0,60.0,48.8,11.2,2,0,0,389,0,0,0.04,Low
CUST_1685,389,2.0,60.0,88.1,0.0,23,8,152,541,0,4,0.72,High
CUST_1686,389,2.0,60.0,52.2,7.8,0,0,0,389,1,0,0.04,Low
CUST_1687,389,2.0,60.0,46.8,13.2,2,0,0,389,0,0,0.03,Low
CUST_1688,389,2.0,60.0,29.8,30.2,0,0,0,389,2,1,0.63,Medium
CUST_1689,389,2.0,60.0,54.2,5.8,0,0,0,389,1,0,0.06,Low
CUST_1690,389,2.0,60.0,60.0,0.0,15,0,0,389,5,2,0.9,High
CUST_1691,389,2.0,60.0,22.9,37.1,0,0,0,389,2,1,0.63,Medium
CUST_1692,389,2.0,60.0,86.7,0.0,28,13,247,636,0,4,0.84,High
CUST_1693,389,2.0,60.0,60.0,0.0,16,0,0,389,3,2,0.86,High
CUST_1694,389,2.0,60.0,36.6,23.4,0,0,0,389,0,1,0.67,High
CUST_1695,389,2.0,60.0,38.1,21.9,0,0,0,389,1,1,0.69,High
CUST_1696,389,2.0,60.0,33.5,26.5,0,0,0,389,1,1,0.66,High
CUST_1697,389,2.0,60.0,69.9,0.0,9,4,76,465,0,3,0.88,High
CUST_1698,389,2.0,60.0,23.5,36.5,0,0,0,389,0,1,0.55,Medium
CUST_1699,389,2.0,60.0,76.0,0.0,22,14,266,655,0,4,0.95,High
CUST_1700,389,2.0,60.0,49.1,10.9,1,0,0,389,1,0,0.05,Low
CUST_1701,389,2.0,60.0,60.0,0.0,17,0,0,389,4,2,0.85,High
CUST_1702,389,2.0,60.0,26.6,33.4,0,0,0,389,1,1,0.62,Medium
CUST_1703,389,2.0,60.0,81.5,0.0,28,8,152,541,0,4,0.91,High
CUST_1704,389,2.0,60.0,30.7,29.3,0,0,0,389,1,1,0.68,High
CUST_1705,389,2.0,60.0,45.7,14.3,0,0,0,389,0,0,0.05,Low
CUST_1706,389,2.0,60.0,53.1,6.9,0,0,0,389,1,0,0.04,Low
CUST_1707,389,2.0,60.0,45.7,14.3,1,0,0,389,1,0,0.05,Low
CUST_1708,389,2.0,60.0,48.5,11.5,1,0,0,389,1,0,0.05,Low
CUST_1709,389,2.0,60.0,46.3,13.7,0,0,0,389,1,0,0.04,Low
CUST_1710,389,2.0,60.0,50.6,9.4,1,0,0,389,1,0,0.05,Low
CUST_1711,389,2.0,60.0,65.1,0.0,12,3,57,446,0,3,0.86,High
CUST_1712,389,2.0,60.0,27.4,32.6,0,0,0,389,0,1,0.6,Medium
CUST_1713,389,2.0,60.0,52.9,7.1,1,0,0,389,1,0,0.07,Low
CUST_1714,389,2.0,60.0,68.9,0.0,9,5,95,484,0,3,0.86,High
CUST_1715,389,2.0,60.0,60.0,0.0,21,0,0,389,3,2,0.85,High
CUST_1716,389,2.0,60.0,45.0,15.0,2,0,0,389,0,0,0.05,Low
CUST_1717,389,2.0,60.0,87.0,0.0,25,11,209,598,0,4,0.83,High
CUST_1718,389,2.0,60.0,48.4,11.6,0,0,0,389,0,0,0.05,Low
CUST_1719,389,2.0,60.0,46.3,13.7,2,0,0,389,0,0,0.03,Low
CUST_1720,389,2.0,60.0,66.7,0.0,12,6,114,503,0,3,0.86,High
CUST_1721,389,2.0,60.0,53.3,6.7,0,0,0,389,0,0,0.05,Low
CUST_1722,389,2.0,60.0,48.4,11.6,0,0,0,389,0,0,0.05,Low
CUST_1723,389,2.0,60.0,68.2,0.0,9,5,95,484,0,3,0.88,High
CUST_1724,389,2.0,60.0,46.6,13.4,0,0,0,389,0,0,0.05,Low
CUST_1725,389,2.0,60.0,81.6,0.0,29,7,133,522,0,4,0.92,High
CUST_1726,389,2.0,60.0,69.5,0.0,14,3,57,446,0,3,0.81,High
CUST_1727,389,2.0,60.0,81.5,0.0,28,13,247,636,0,4,0.83,High
CUST_1728,389,2.0,60.0,65.8,0.0,8,5,95,484,0,3,0.88,High
CUST_1729,389,2.0,60.0,49.5,10.5,0,0,0,389,1,0,0.04,Low
CUST_1730,389,2.0,60.0,79.3,0.0,22,7,133,522,0,4,0.88,High
CUST_1731,389,2.0,60.0,47.9,12.1,0,0,0,389,1,0,0.04,Low
CUST_1732,389,2.0,60.0,78.5,0.0,28,14,266,655,0,4,0.9,High
CUST_1733,389,2.0,60.0,53.7,6.3,1,0,0,389,1,0,0.05,Low
CUST_1734,389,2.0,60.0,27.2,32.8,0,0,0,389,1,1,0.62,Medium
CUST_1735,389,2.0,60.0,50.9,9.1,2,0,0,389,1,0,0.04,Low
CUST_1736,389,2.0,60.0,60.0,0.0,15,0,0,389,5,2,0.9,High
CUST_1737,389,2.0,60.0,89.1,0.0,25,12,228,617,0,4,0.59,Medium
CUST_1738,389,2.0,60.0,60.0,0.0,21,0,0,389,3,2,0.85,High
CUST_1739,389,2.0,60.0,51.9,8.1,2,0,0,389,0,0,0.04,Low
CUST_1740,389,2.0,60.0,77.8,0.0,22,7,133,522,0,4,0.88,High
CUST_1741,389,2.0,60.0,60.0,0.0,21,0,0,389,5,2,0.92,High
CUST_1742,389,2.0,60.0,40.0,20.0,0,0,0,389,2,1,0.43,Medium
CUST_1743,389,2.0,60.0,69.0,0.0,9,3,57,446,0,3,0.87,High
CUST_1744,389,2.0,60.0,51.7,8.3,0,0,0,389,1,0,0.05,Low
CUST_1745,389,2.0,60.0,54.3,5.7,0,0,0,389,0,0,0.09,Low
CUST_1746,389,2.0,60.0,33.0,27.0,0,0,0,389,2,1,0.61,Medium
CUST_1747,389,2.0,60.0,66.6,0.0,13,4,76,465,0,3,0.83,High
CUST_1748,389,2.0,60.0,54.6,5.4,1,0,0,389,0,0,0.1,Low
CUST_1749,389,2.0,60.0,54.4,5.6,0,0,0,389,1,0,0.06,Low
CUST_1750,389,2.0,60.0,51.7,8.3,2,0,0,389,1,0,0.04,Low
CUST_1751,389,2.0,60.0,60.0,0.0,13,0,0,389,3,2,0.86,High
CUST_1752,389,2.0,60.0,28.3,31.7,0,0,0,389,2,1,0.64,Medium
CUST_1753,389,2.0,60.0,35.0,25.0,0,0,0,389,1,1,0.67,High
CUST_1754,389,2.0,60.0,29.7,30.3,0,0,0,389,2,1,0.62,Medium
CUST_1755,389,2.0,60.0,48.3,11.7,2,0,0,389,1,0,0.05,Low
CUST_1756,389,2.0,60.0,84.5,0.0,23,14,266,655,0,4,0.93,High
CUST_1757,389,2.0,60.0,76.2,0.0,22,10,190,579,0,4,0.86,High
CUST_1758,389,2.0,60.0,46.8,13.2,0,0,0,389,1,0,0.04,Low
CUST_1759,389,2.0,60.0,38.3,21.7,0,0,0,389,1,1,0.7,High
CUST_1760,389,2.0,60.0,49.8,10.2,1,0,0,389,1,0,0.05,Low
CUST_1761,389,2.0,60.0,65.2,0.0,8,3,57,446,0,3,0.89,High
CUST_1762,389,2.0,60.0,41.4,18.6,0,0,0,389,2,1,0.67,High
CUST_1763,389,2.0,60.0,48.6,11.4,2,0,0,389,1,0,0.04,Low
CUST_1764,389,2.0,60.0,31.9,28.1,0,0,0,389,2,1,0.63,Medium
CUST_1765,389,2.0,60.0,22.8,37.2,0,0,0,389,1,1,0.58,Medium
CUST_1766,389,2.0,60.0,32.0,28.0,0,0,0,389,0,1,0.65,High
CUST_1767,389,2.0,60.0,51.4,8.6,2,0,0,389,1,0,0.04,Low
CUST_1768,389,2.0,60.0,53.0,7.0,2,0,0,389,0,0,0.04,Low
CUST_1769,389,2.0,60.0,44.4,15.6,0,0,0,389,2,1,0.62,Medium
CUST_1770,389,2.0,60.0,60.0,0.0,15,0,0,389,5,2,0.9,High
CUST_1771,389,2.0,60.0,22.5,37.5,0,0,0,389,1,1,0.56,Medium
CUST_1772,389,2.0,60.0,47.1,12.9,2,0,0,389,0,0,0.03,Low
CUST_1773,389,2.0,60.0,47.8,12.2,1,0,0,389,1,0,0.05,Low
CUST_1774,389,2.0,60.0,24.0,36.0,0,0,0,389,2,1,0.58,Medium
CUST_1775,389,2.0,60.0,50.7,9.3,1,0,0,389,1,0,0.05,Low
CUST_1776,389,2.0,60.0,50.9,9.1,1,0,0,389,0,0,0.06,Low
CUST_1777,389,2.0,60.0,47.9,12.1,1,0,0,389,1,0,0.05,Low
CUST_1778,389,2.0,60.0,75.3,0.0,23,7,133,522,0,4,0.88,High
CUST_1779,389,2.0,60.0,20.2,39.8,0,0,0,389,1,1,0.56,Medium
CUST_1780,389,2.0,60.0,60.0,0.0,12,0,0,389,4,2,0.86,High
CUST_1781,389,2.0,60.0,89.0,0.0,23,13,247,636,0,4,0.54,Medium
CUST_1782,389,2.0,60.0,60.0,0.0,12,0,0,389,2,2,0.88,High
CUST_1783,389,2.0,60.0,25.0,35.0,0,0,0,389,1,1,0.56,Medium
CUST_1784,389,2.0,60.0,60.0,0.0,20,0,0,389,3,2,0.84,High
CUST_1785,389,2.0,60.0,48.8,11.2,1,0,0,389,1,0,0.05,Low
CUST_1786,389,2.0,60.0,50.4,9.6,0,0,0,389,1,0,0.05,Low
CUST_1787,389,2.0,60.0,41.9,18.1,0,0,0,389,0,1,0.63,Medium
CUST_1788,389,2.0,60.0,45.3,14.7,0,0,0,389,0,0,0.14,Low
CUST_1789,389,2.0,60.0,60.0,0.0,17,0,0,389,3,2,0.84,High
CUST_1790,389,2.0,60.0,31.4,28.6,0,0,0,389,1,1,0.68,High
CUST_1791,389,2.0,60.0,60.0,0.0,20,0,0,389,4,2,0.86,High
CUST_1792,389,2.0,60.0,51.9,8.1,0,0,0,389,0,0,0.05,Low
CUST_1793,389,2.0,60.0,47.4,12.6,0,0,0,389,0,0,0.05,Low
CUST_1794,389,2.0,60.0,51.1,8.9,2,0,0,389,0,0,0.05,Low
CUST_1795,389,2.0,60.0,54.0,6.0,2,0,0,389,0,0,0.04,Low
CUST_1796,389,2.0,60.0,52.4,7.6,1,0,0,389,0,0,0.05,Low
CUST_1797,389,2.0,60.0,67.8,0.0,14,5,95,484,0,3,0.81,High
CUST_1798,389,2.0,60.0,60.0,0.0,19,0,0,389,5,2,0.92,High
CUST_1799,389,2.0,60.0,66.8,0.0,13,3,57,446,0,3,0.85,High
CUST_1800,389,2.0,60.0,88.8,0.0,27,10,190,579,0,4,0.63,Medium
CUST_1801,389,2.0,60.0,79.0,0.0,26,7,133,522,0,4,0.91,High
CUST_1802,389,2.0,60.0,54.3,5.7,2,0,0,389,0,0,0.05,Low
CUST_1803,389,2.0,60.0,70.6,0.0,8,3,57,446,0,3,0.88,High
CUST_1804,389,2.0,60.0,67.1,0.0,10,5,95,484,0,3,0.87,High
CUST_1805,389,2.0,60.0,42.2,17.8,0,0,0,389,1,1,0.61,Medium
CUST_1806,389,2.0,60.0,88.7,0.0,29,13,247,636,0,4,0.59,Medium
CUST_1807,389,2.0,60.0,60.0,0.0,19,0,0,389,4,2,0.87,High
CUST_1808,389,2.0,60.0,50.0,10.0,2,0,0,389,1,0,0.04,Low
CUST_1809,389,2.0,60.0,49.3,10.7,1,0,0,389,0,0,0.05,Low
CUST_1810,389,2.0,60.0,65.4,0.0,14,6,114,503,0,3,0.85,High
CUST_1811,389,2.0,60.0,60.0,0.0,18,0,0,389,4,2,0.87,High
CUST_1812,389,2.0,60.0,31.5,28.5,0,0,0,389,1,1,0.68,High
CUST_1813,389,2.0,60.0,51.5,8.5,2,0,0,389,1,0,0.04,Low
CUST_1814,389,2.0,60.0,45.9,14.1,0,0,0,389,0,0,0.06,Low
CUST_1815,389,2.0,60.0,48.2,11.8,0,0,0,389,1,0,0.04,Low
CUST_1816,389,2.0,60.0,54.7,5.3,0,0,0,389,1,0,0.08,Low
CUST_1817,389,2.0,60.0,60.0,0.0,15,0,0,389,4,2,0.88,High
CUST_1818,389,2.0,60.0,47.4,12.6,0,0,0,389,0,0,0.05,Low
CUST_1819,389,2.0,60.0,46.1,13.9,2,0,0,389,0,0,0.05,Low
CUST_1820,389,2.0,60.0,67.2,0.0,14,3,57,446,0,3,0.85,High
CUST_1821,389,2.0,60.0,65.8,0.0,12,3,57,446,0,3,0.86,High
CUST_1822,389,2.0,60.0,69.1,0.0,9,4,76,465,0,3,0.88,High
CUST_1823,389,2.0,60.0,49.8,10.2,1,0,0,389,0,0,0.05,Low
CUST_1824,389,2.0,60.0,83.3,0.0,27,13,247,636,0,4,0.83,High
CUST_1825,389,2.0,60.0,54.2,5.8,0,0,0,389,0,0,0.07,Low
CUST_1826,389,2.0,60.0,70.4,0.0,10,3,57,446,0,3,0.86,High
CUST_1827,389,2.0,60.0,60.0,0.0,13,0,0,389,5,2,0.84,High
CUST_1828,389,2.0,60.0,60.0,0.0,17,0,0,389,3,2,0.84,High
CUST_1829,389,2.0,60.0,60.0,0.0,15,0,0,389,4,2,0.88,High
CUST_1830,389,2.0,60.0,88.4,0.0,29,13,247,636,0,4,0.57,Medium
CUST_1831,389,2.0,60.0,31.5,28.5,0,0,0,389,0,1,0.66,High
CUST_1832,389,2.0,60.0,67.9,0.0,11,3,57,446,0,3,0.86,High
CUST_1833,389,2.0,60.0,65.4,0.0,10,4,76,465,0,3,0.89,High
CUST_1834,389,2.0,60.0,54.0,6.0,2,0,0,389,1,0,0.04,Low
CUST_1835,389,2.0,60.0,67.5,0.0,9,3,57,446,0,3,0.88,High
CUST_1836,389,2.0,60.0,66.5,0.0,9,3,57,446,0,3,0.87,High
CUST_1837,389,2.0,60.0,39.5,20.5,0,0,0,389,0,1,0.71,High
CUST_1838,389,2.0,60.0,31.8,28.2,0,0,0,389,1,1,0.66,High
CUST_1839,389,2.0,60.0,35.1,24.9,0,0,0,389,2,1,0.62,Medium
CUST_1840,389,2.0,60.0,70.3,0.0,14,5,95,484,0,3,0.8,High
CUST_1841,389,2.0,60.0,52.7,7.3,1,0,0,389,1,0,0.04,Low
CUST_1842,389,2.0,60.0,60.0,0.0,18,0,0,389,3,2,0.86,High
CUST_1843,389,2.0,60.0,79.4,0.0,26,13,247,636,0,4,0.87,High
CUST_1844,389,2.0,60.0,67.9,0.0,14,6,114,503,0,3,0.83,High
CUST_1845,389,2.0,60.0,76.1,0.0,27,12,228,617,0,4,0.84,High
CUST_1846,389,2.0,60.0,46.1,13.9,0,0,0,389,1,0,0.04,Low
CUST_1847,389,2.0,60.0,44.3,15.7,0,0,0,389,0,1,0.4,Medium
CUST_1848,389,2.0,60.0,54.0,6.0,0,0,0,389,0,0,0.05,Low
CUST_1849,389,2.0,60.0,60.0,0.0,19,0,0,389,3,2,0.85,High
CUST_1850,389,2.0,60.0,52.6,7.4,1,0,0,389,0,0,0.05,Low
CUST_1851,389,2.0,60.0,46.4,13.6,1,0,0,389,0,0,0.04,Low
CUST_1852,389,2.0,60.0,71.8,0.0,13,6,114,503,0,3,0.85,High
CUST_1853,389,2.0,60.0,60.0,0.0,19,0,0,389,4,2,0.87,High
CUST_1854,389,2.0,60.0,49.8,10.2,2,0,0,389,1,0,0.04,Low
CUST_1855,389,2.0,60.0,49.4,10.6,2,0,0,389,1,0,0.05,Low
CUST_1856,389,2.0,60.0,60.0,0.0,12,0,0,389,5,2,0.9,High
CUST_1857,389,2.0,60.0,88.9,0.0,22,9,171,560,0,4,0.83,High
CUST_1858,389,2.0,60.0,67.9,0.0,13,6,114,503,0,3,0.84,High
CUST_1859,389,2.0,60.0,45.5,14.5,1,0,0,389,1,0,0.05,Low
CUST_1860,389,2.0,60.0,54.6,5.4,1,0,0,389,1,0,0.08,Low
CUST_1861,389,2.0,60.0,41.9,18.1,0,0,0,389,1,1,0.61,Medium
CUST_1862,389,2.0,60.0,71.9,0.0,8,4,76,465,0,3,0.9,High
CUST_1863,389,2.0,60.0,53.8,6.2,0,0,0,389,0,0,0.05,Low
CUST_1864,389,2.0,60.0,88.9,0.0,22,13,247,636,0,4,0.56,Medium
CUST_1865,389,2.0,60.0,54.6,5.4,1,0,0,389,0,0,0.1,Low
CUST_1866,389,2.0,60.0,60.0,0.0,21,0,0,389,3,2,0.85,High
CUST_1867,389,2.0,60.0,60.0,0.0,13,0,0,389,3,2,0.86,High
CUST_1868,389,2.0,60.0,60.0,0.0,15,0,0,389,2,2,0.88,High
CUST_1869,389,2.0,60.0,54.1,5.9,2,0,0,389,0,0,0.06,Low
CUST_1870,389,2.0,60.0,65.2,0.0,13,4,76,465,0,3,0.82,High
CUST_1871,389,2.0,60.0,48.6,11.4,1,0,0,389,1,0,0.05,Low
CUST_1872,389,2.0,60.0,51.5,8.5,0,0,0,389,1,0,0.05,Low
CUST_1873,389,2.0,60.0,50.3,9.7,0,0,0,389,1,0,0.05,Low
CUST_1874,389,2.0,60.0,46.9,13.1,1,0,0,389,0,0,0.04,Low
CUST_1875,389,2.0,60.0,50.7,9.3,0,0,0,389,0,0,0.06,Low
CUST_1876,389,2.0,60.0,28.8,31.2,0,0,0,389,1,1,0.67,High
CUST_1877,389,2.0,60.0,77.9,0.0,22,13,247,636,0,4,0.89,High
CUST_1878,389,2.0,60.0,40.7,19.3,0,0,0,389,2,1,0.66,High
CUST_1879,389,2.0,60.0,26.7,33.3,0,0,0,389,0,1,0.6,Medium
CUST_1880,389,2.0,60.0,60.0,0.0,14,0,0,389,4,2,0.84,High
CUST_1881,389,2.0,60.0,50.0,10.0,0,0,0,389,1,0,0.05,Low
CUST_1882,389,2.0,60.0,60.0,0.0,12,0,0,389,2,2,0.88,High
CUST_1883,389,2.0,60.0,66.6,0.0,11,3,57,446,0,3,0.86,High
CUST_1884,389,2.0,60.0,46.9,13.1,1,0,0,389,0,0,0.04,Low
CUST_1885,389,2.0,60.0,60.0,0.0,13,0,0,389,3,2,0.86,High
CUST_1886,389,2.0,60.0,51.0,9.0,0,0,0,389,0,0,0.06,Low
CUST_1887,389,2.0,60.0,30.1,29.9,0,0,0,389,2,1,0.63,Medium
CUST_1888,389,2.0,60.0,60.0,0.0,17,0,0,389,5,2,0.85,High
CUST_1889,389,2.0,60.0,69.1,0.0,9,5,95,484,0,3,0.85,High
CUST_1890,389,2.0,60.0,75.4,0.0,27,14,266,655,0,4,0.87,High
CUST_1891,389,2.0,60.0,46.8,13.2,1,0,0,389,0,0,0.04,Low
CUST_1892,389,2.0,60.0,70.7,0.0,8,5,95,484,0,3,0.88,High
CUST_1893,389,2.0,60.0,60.0,0.0,20,0,0,389,3,2,0.84,High
CUST_1894,389,2.0,60.0,49.7,10.3,1,0,0,389,0,0,0.07,Low
CUST_1895,389,2.0,60.0,32.4,27.6,0,0,0,389,2,1,0.59,Medium
CUST_1896,389,2.0,60.0,49.3,10.7,0,0,0,389,1,0,0.04,Low
CUST_1897,389,2.0,60.0,51.9,8.1,2,0,0,389,1,0,0.04,Low
CUST_1898,389,2.0,60.0,46.2,13.8,2,0,0,389,0,0,0.03,Low
CUST_1899,389,2.0,60.0,60.0,0.0,15,0,0,389,4,2,0.88,High
CUST_1900,389,2.0,60.0,38.4,21.6,0,0,0,389,1,1,0.7,High
CUST_1901,389,2.0,60.0,60.0,0.0,13,0,0,389,2,2,0.88,High
CUST_1902,389,2.0,60.0,47.1,12.9,0,0,0,389,0,0,0.05,Low
CUST_1903,389,2.0,60.0,75.1,0.0,25,11,209,598,0,4,0.76,High
CUST_1904,389,2.0,60.0,68.2,0.0,9,5,95,484,0,3,0.88,High
CUST_1905,389,2.0,60.0,70.9,0.0,8,5,95,484,0,3,0.87,High
CUST_1906,389,2.0,60.0,66.4,0.0,9,3,57,446,0,3,0.85,High
